playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
Top 50 - Mexico,LA PEOPLE,1RzjXhgnzqb3dMa5852itx,True,88,GÉNESIS,4jox3ip1I39DFC2B7R5qLH,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba,2023-06-29,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,153032,7,0.464,0.736,0.862,0.0,0.0904,-4.136,0,0.0333,0.799,145.001,"corridos tumbados, sad sierreno"
Top 50 - Mexico,O Me Voy O Te Vas,127UT7AiWflJwjXWUBBVTQ,False,89,O Me Voy O Te Vas,4oMV5zQlFluZYsbw1knD97,https://i.scdn.co/image/ab67616d0000b273c1814d19b44c5e9df7ef33bd,2023-10-11,Natanael Cano,0elWFr7TW8piilVRYJUe4P,242133,8,0.076,0.684,0.509,0.0,0.0533,-10.702,1,0.0397,0.796,99.24,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno"
Top 50 - Mexico,Mi Bello Angel,4t46soaqA758rbukTO5pp1,True,88,Nata Montana,507VZINfvVEAyrcPbJuOVU,https://i.scdn.co/image/ab67616d0000b273e2e093427065eaca9e2f2970,2023-06-30,Natanael Cano,0elWFr7TW8piilVRYJUe4P,188667,9,0.0185,0.807,0.665,0.0,0.118,-6.961,0,0.0497,0.864,127.909,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno"
Top 50 - Mexico,EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,False,91,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae,2023-08-25,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,165848,9,0.06,0.616,0.834,0.0,0.338,-3.069,1,0.0664,0.746,151.701,musica chihuahuense
Top 50 - Mexico,QUE VUELVAS,5HR7yfhSCeoOHRQN05XnZQ,False,85,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae,2023-08-25,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,169419,10,0.188,0.497,0.644,0.0,0.114,-4.309,1,0.0443,0.779,162.542,musica chihuahuense
Top 50 - Mexico,ELOVRGA,2TJKY0WSFufZOzbRNgl6zE,True,89,ELOVRGA,2EmOYnsIj3bkiPYTuhsqZR,https://i.scdn.co/image/ab67616d0000b273c470398d2c6a0005706d9876,2023-08-18,Alex Favela,5TcnuUD5MHBfd1cO4kweWD,194769,5,0.132,0.793,0.476,0.0,0.115,-10.515,0,0.0406,0.578,129.992,corrido
Top 50 - Mexico,QLONA,5RqSsdzTNPX1uzkmlHCFvK,True,93,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03,2023-08-10,KAROL G,790FomKkXshlbRYZFtlgla,172798,7,0.52,0.841,0.738,0.0,0.0892,-7.455,0,0.307,0.484,169.918,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Top 50 - Mexico,A Puro Dolor,1rXxK89X0XGpIdTB6CwiFu,False,87,A Puro Dolor,54bkVDCc7dG3QpIvFePi4a,https://i.scdn.co/image/ab67616d0000b273c5f0277555a99f3816865a00,2023-11-30,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,168087,9,0.0632,0.743,0.634,0.0,0.198,-5.358,1,0.0334,0.263,129.888,"corrido, sierreno"
Top 50 - Mexico,LOU LOU,3FvTHuefYV6TxE3Kseqno8,True,89,LOU LOU,1sHlTAYqr45xrIUxcDrkmn,https://i.scdn.co/image/ab67616d0000b27338c5b1d6170ff3120bbbaf42,2023-10-19,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,188000,7,0.0622,0.739,0.579,0.0,0.454,-8.361,0,0.0509,0.694,130.002,"corrido, sierreno"
Top 50 - Mexico,Proyecto X,3PdxzrKH2jVQwAYWe0OMK8,True,75,Proyecto X,26bEhG1sClXny7YvN4eRxs,https://i.scdn.co/image/ab67616d0000b273345f15a9156e7babfb06eedb,2024-02-02,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,158036,6,0.137,0.796,0.55,0.0,0.327,-6.941,1,0.0746,0.837,127.982,"corrido, sierreno"
Top 50 - Mexico,Según Quién,4bw8mcDUSRWfQo63ZTYRnU,True,90,Don Juan,3Fk8yQvPlCHgwR2pNhEIRA,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026,2023-08-25,Maluma,1r4hJ1h58CWwUQe3MxPuau,142335,9,0.434,0.909,0.762,0.0,0.0856,-3.974,1,0.0643,0.843,101.987,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Top 50 - Mexico,Primera Cita,25OeKzcqakFPaJlXHPE5lm,False,87,Colmillo De Leche,52PtAAvfi8ZGTRK5c700y4,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd,2023-05-19,Carin Leon,66ihevNkSYNzRAl44dx6jJ,186456,10,0.597,0.535,0.395,6.78e-05,0.0969,-7.805,1,0.0634,0.488,157.795,"corrido, musica mexicana, sad sierreno, sierreno"
Top 50 - Mexico,Alch Si,5cWgwbui8BasfjCXvBZ7UA,False,85,Alch Si,7rCPyUIciqYswpRXTa1JYc,https://i.scdn.co/image/ab67616d0000b27356a33080ac44c93c978c7a52,2023-11-30,Carin Leon,66ihevNkSYNzRAl44dx6jJ,153954,9,0.14,0.778,0.739,0.0,0.335,-4.969,1,0.0385,0.847,119.99,"corrido, musica mexicana, sad sierreno, sierreno"
